customer_id,age,tenure,monthly_charges,total_charges,contract,internet_service,payment_method,support_tickets,tech_support,senior_citizen,partner,dependents,churn
CUST_003177,53,12,82.55,1084.18,Month-to-month,DSL,Electronic check,3,No,0,No,No,0
CUST_003178,34,6,77.17,421.56,Month-to-month,Fiber optic,Electronic check,4,Yes,0,Yes,No,1
CUST_003179,30,49,73.95,3730.18,Month-to-month,No,Credit card,3,No,0,Yes,No,0
CUST_003180,27,13,59.19,705.2,Two year,No,Credit card,4,No,0,No,Yes,0
CUST_003181,30,35,45.47,1515.95,Month-to-month,Fiber optic,Bank transfer,4,No,0,No,Yes,0
CUST_003182,29,8,95.53,794.16,Two year,DSL,Electronic check,2,No,0,No,No,0
CUST_003183,60,54,70.96,3992.87,Month-to-month,Fiber optic,Electronic check,2,No,1,Yes,No,0
CUST_003184,21,56,23.39,1397.25,Month-to-month,No,Credit card,2,Yes,0,No,No,0
CUST_003185,53,42,59.91,2536.65,One year,Fiber optic,Bank transfer,6,No,0,No,No,1
CUST_003186,72,61,112.86,7300.26,Month-to-month,DSL,Electronic check,2,Yes,0,No,No,0
CUST_003187,61,32,57.39,1837.65,Month-to-month,Fiber optic,Electronic check,0,Yes,0,Yes,No,0
CUST_003188,40,14,61.32,807.25,Month-to-month,Fiber optic,Bank transfer,3,No,0,Yes,No,0
CUST_003189,21,11,82.4,896.51,Month-to-month,Fiber optic,Bank transfer,2,Yes,0,No,No,1
CUST_003190,65,16,100.17,1497.77,One year,No,Credit card,1,No,1,No,No,0
CUST_003191,18,15,86.85,1314.71,Month-to-month,No,Mailed check,3,No,0,Yes,No,0
CUST_003192,56,24,105.01,2528.36,Two year,DSL,Electronic check,4,No,0,No,No,1
CUST_003193,56,16,31.4,478.41,Month-to-month,DSL,Electronic check,3,Yes,0,Yes,No,0
CUST_003194,28,43,112.46,4822.47,Month-to-month,Fiber optic,Mailed check,2,Yes,0,No,No,1
CUST_003195,60,11,110.39,1239.46,Month-to-month,DSL,Electronic check,4,Yes,0,Yes,No,0
CUST_003196,28,45,71.91,3193.72,Month-to-month,Fiber optic,Electronic check,2,No,0,Yes,Yes,0
CUST_003197,30,25,82.47,1947.77,Two year,DSL,Electronic check,2,No,0,No,Yes,0
CUST_003198,64,50,41.28,2251.34,Two year,DSL,Electronic check,2,No,0,Yes,No,0
CUST_003199,73,37,64.79,2542.28,Month-to-month,No,Credit card,1,Yes,0,Yes,No,1
CUST_003200,33,66,40.27,2505.24,Month-to-month,DSL,Electronic check,3,No,0,Yes,No,0
CUST_003201,70,32,22.2,707.09,Two year,No,Mailed check,1,Yes,0,No,No,0
CUST_003202,70,22,118.09,2534.67,Month-to-month,DSL,Bank transfer,4,No,0,No,No,1
CUST_003203,61,43,45.91,2170.2,Month-to-month,DSL,Electronic check,2,No,0,No,No,0
CUST_003204,25,48,79.31,3975.54,Month-to-month,DSL,Mailed check,1,No,0,No,No,1
CUST_003205,35,32,50.03,1648.66,Month-to-month,DSL,Credit card,2,No,0,No,No,0
CUST_003206,56,41,57.06,2174.34,Month-to-month,Fiber optic,Bank transfer,5,Yes,0,No,Yes,0
CUST_003207,74,34,59.78,1906.6,Month-to-month,No,Mailed check,2,No,0,Yes,Yes,0
CUST_003208,64,23,53.5,1336.66,Two year,No,Credit card,3,No,1,Yes,Yes,0
CUST_003209,41,23,83.74,1906.37,Month-to-month,DSL,Credit card,4,Yes,0,No,Yes,0
CUST_003210,31,66,116.09,6918.7,Two year,DSL,Credit card,4,Yes,0,No,No,1
CUST_003211,72,49,62.86,3078.18,One year,DSL,Mailed check,0,No,1,No,Yes,1
CUST_003212,33,7,117.33,840.72,Month-to-month,Fiber optic,Bank transfer,2,No,0,Yes,No,1
CUST_003213,37,70,86.78,5820.35,Month-to-month,DSL,Mailed check,3,No,0,No,No,0
CUST_003214,72,52,80.71,4134.37,Month-to-month,DSL,Electronic check,2,Yes,0,Yes,No,0
CUST_003215,50,4,43.71,167.01,Two year,No,Mailed check,1,No,0,No,No,0
CUST_003216,33,53,26.29,1377.2,Month-to-month,No,Credit card,4,No,0,No,No,0
CUST_003217,18,43,105.19,4961.2,Two year,Fiber optic,Electronic check,3,No,0,Yes,No,1
CUST_003218,42,66,77.4,5066.69,One year,DSL,Credit card,4,Yes,1,No,Yes,1
CUST_003219,74,36,61.44,2347.41,One year,Fiber optic,Credit card,2,Yes,0,Yes,No,0
CUST_003220,42,38,101.2,3560.0,Month-to-month,DSL,Electronic check,0,No,0,No,No,1
CUST_003221,57,23,51.06,1242.47,One year,Fiber optic,Electronic check,2,No,0,Yes,No,1
CUST_003222,32,24,98.36,2363.7,One year,Fiber optic,Credit card,3,No,0,No,No,0
CUST_003223,62,45,52.8,2312.61,One year,DSL,Electronic check,3,Yes,1,Yes,Yes,0
CUST_003224,62,60,112.09,6828.19,Month-to-month,No,Bank transfer,3,No,0,Yes,No,0
CUST_003225,52,65,46.8,2951.16,One year,Fiber optic,Electronic check,3,No,0,Yes,Yes,0
CUST_003226,61,56,33.76,2007.67,Month-to-month,Fiber optic,Electronic check,1,No,0,Yes,No,0
CUST_003227,50,44,89.81,4180.16,One year,DSL,Electronic check,0,No,0,Yes,No,0
CUST_003228,39,37,36.28,1269.87,Month-to-month,Fiber optic,Electronic check,3,No,0,Yes,Yes,0
CUST_003229,60,25,114.94,2834.43,Month-to-month,DSL,Credit card,4,Yes,0,No,No,0
CUST_003230,65,56,85.56,4444.9,One year,Fiber optic,Electronic check,4,Yes,1,Yes,No,0
CUST_003231,65,23,43.09,893.07,Month-to-month,DSL,Electronic check,2,No,0,No,No,0
CUST_003232,30,20,40.88,784.32,One year,DSL,Bank transfer,1,No,0,No,No,0
CUST_003233,56,63,112.39,7166.39,One year,Fiber optic,Credit card,2,No,0,No,Yes,0
CUST_003234,18,43,80.79,3654.14,One year,Fiber optic,Mailed check,4,No,0,Yes,Yes,0
CUST_003235,50,26,109.37,3099.49,One year,Fiber optic,Bank transfer,0,Yes,0,Yes,Yes,0
CUST_003236,50,63,31.02,1924.11,Month-to-month,Fiber optic,Electronic check,2,No,1,Yes,No,0
CUST_003237,38,70,112.54,7095.42,Month-to-month,Fiber optic,Credit card,3,Yes,0,Yes,Yes,0
CUST_003238,74,23,72.0,1705.66,One year,Fiber optic,Bank transfer,4,No,0,No,No,0
CUST_003239,68,38,86.84,3106.36,Month-to-month,DSL,Credit card,0,No,0,No,No,1
CUST_003240,20,35,57.29,2035.64,Month-to-month,DSL,Bank transfer,6,No,0,No,No,0
CUST_003241,29,51,25.91,1308.69,Month-to-month,Fiber optic,Credit card,0,No,0,No,No,0
CUST_003242,29,69,115.8,7635.72,Month-to-month,DSL,Mailed check,2,No,0,No,No,0
CUST_003243,69,40,119.46,4586.1,Two year,Fiber optic,Bank transfer,7,No,0,Yes,Yes,1
CUST_003244,47,58,56.45,3170.77,Month-to-month,Fiber optic,Bank transfer,6,No,0,No,No,0
CUST_003245,59,43,114.39,4598.68,Month-to-month,DSL,Electronic check,1,No,1,Yes,No,0
CUST_003246,64,64,36.77,2450.11,Two year,Fiber optic,Credit card,5,Yes,0,No,Yes,0
CUST_003247,61,30,35.47,1041.66,Two year,Fiber optic,Bank transfer,0,No,0,No,No,0
CUST_003248,23,28,27.31,798.04,Month-to-month,Fiber optic,Credit card,4,Yes,0,No,Yes,0
CUST_003249,25,31,59.13,1863.22,Two year,No,Mailed check,2,No,0,No,Yes,0
CUST_003250,40,72,25.23,1717.41,Month-to-month,DSL,Credit card,3,Yes,0,No,No,0
CUST_003251,37,45,59.47,2580.48,One year,DSL,Electronic check,0,No,0,No,No,0
CUST_003252,60,11,33.84,403.8,Month-to-month,DSL,Credit card,1,No,0,No,No,1
CUST_003253,26,3,93.05,274.78,Month-to-month,Fiber optic,Electronic check,0,No,0,Yes,Yes,1
CUST_003254,39,38,103.34,3623.15,Month-to-month,DSL,Bank transfer,1,No,0,No,No,1
CUST_003255,31,59,88.78,5388.03,One year,No,Electronic check,2,Yes,0,Yes,No,0
CUST_003256,28,35,40.05,1357.52,Month-to-month,DSL,Bank transfer,2,No,0,Yes,No,0
CUST_003257,27,41,96.68,3936.66,Month-to-month,Fiber optic,Mailed check,1,Yes,0,Yes,Yes,0
CUST_003258,29,58,44.95,2454.03,One year,Fiber optic,Credit card,4,No,0,Yes,No,0
CUST_003259,50,38,95.95,3290.8,Month-to-month,DSL,Credit card,2,No,0,Yes,No,0
CUST_003260,41,66,76.74,5150.6,Two year,Fiber optic,Mailed check,5,Yes,0,Yes,No,0
CUST_003261,42,46,56.67,2572.52,Month-to-month,Fiber optic,Credit card,2,Yes,0,No,Yes,0
CUST_003262,45,53,28.35,1474.14,Month-to-month,Fiber optic,Bank transfer,2,No,0,No,No,0
CUST_003263,60,57,102.75,6352.27,Month-to-month,Fiber optic,Mailed check,2,No,1,Yes,Yes,1
CUST_003264,67,46,113.97,4992.22,Month-to-month,Fiber optic,Electronic check,4,No,1,No,No,1
CUST_003265,48,4,86.59,352.34,Month-to-month,Fiber optic,Electronic check,1,Yes,0,No,No,1
CUST_003266,54,31,116.45,3845.95,Month-to-month,Fiber optic,Electronic check,1,No,0,Yes,Yes,1
CUST_003267,60,11,113.41,1236.27,One year,Fiber optic,Mailed check,4,No,0,Yes,No,0
CUST_003268,57,37,39.46,1533.96,Month-to-month,Fiber optic,Mailed check,1,No,0,No,No,1
CUST_003269,25,11,93.12,1036.5,Month-to-month,DSL,Mailed check,5,No,0,Yes,No,0
CUST_003270,74,37,54.93,1971.85,One year,Fiber optic,Credit card,3,Yes,0,No,No,0
CUST_003271,27,25,68.75,1858.68,Month-to-month,DSL,Electronic check,1,No,1,No,No,0
CUST_003272,41,2,35.7,69.64,One year,No,Credit card,3,Yes,0,Yes,No,0
CUST_003273,55,9,117.48,1048.61,Two year,DSL,Credit card,1,No,0,Yes,No,0
CUST_003274,40,37,92.61,3527.82,Month-to-month,Fiber optic,Bank transfer,2,Yes,0,No,Yes,0
CUST_003275,31,6,46.69,285.39,One year,DSL,Mailed check,2,Yes,0,Yes,Yes,0
CUST_003276,70,62,57.15,3552.15,Two year,DSL,Electronic check,1,Yes,0,Yes,No,0
CUST_003277,22,55,62.25,3553.9,Month-to-month,DSL,Credit card,2,Yes,0,Yes,No,0
CUST_003278,32,52,94.75,5117.92,Two year,Fiber optic,Bank transfer,1,No,0,No,No,0
CUST_003279,74,13,112.57,1472.04,Month-to-month,DSL,Credit card,0,No,1,No,No,1
CUST_003280,59,58,52.14,3027.49,One year,DSL,Electronic check,0,No,0,No,No,0
CUST_003281,22,46,67.25,2886.04,Month-to-month,DSL,Bank transfer,3,No,0,Yes,No,1
CUST_003282,61,29,79.32,2397.31,Month-to-month,DSL,Mailed check,6,No,0,No,Yes,0
CUST_003283,73,1,59.33,65.16,Two year,No,Bank transfer,2,No,0,No,No,0
CUST_003284,23,39,70.42,2631.49,Month-to-month,Fiber optic,Bank transfer,1,No,1,Yes,No,0
CUST_003285,41,58,30.57,1666.77,Two year,Fiber optic,Electronic check,5,No,0,No,No,0
CUST_003286,44,3,36.77,120.01,One year,Fiber optic,Electronic check,1,No,0,Yes,Yes,0
CUST_003287,25,4,60.11,236.15,Two year,Fiber optic,Electronic check,2,No,0,Yes,No,0
CUST_003288,29,28,111.49,3241.76,Two year,No,Electronic check,3,Yes,0,Yes,No,0
CUST_003289,27,37,54.94,2021.02,One year,DSL,Electronic check,2,Yes,0,No,No,0
CUST_003290,28,35,44.98,1594.03,Two year,No,Electronic check,4,Yes,0,No,Yes,0
CUST_003291,41,31,94.29,2825.9,One year,Fiber optic,Mailed check,6,No,0,No,Yes,1
CUST_003292,44,19,114.91,2301.48,Month-to-month,Fiber optic,Bank transfer,2,No,0,No,No,1
CUST_003293,31,5,65.91,329.81,One year,No,Bank transfer,0,Yes,1,No,Yes,0
CUST_003294,34,3,20.86,62.36,Month-to-month,DSL,Electronic check,3,No,0,No,Yes,0
CUST_003295,28,8,88.81,719.13,Month-to-month,No,Electronic check,2,No,0,No,No,1
CUST_003296,63,50,61.51,3344.61,Month-to-month,No,Bank transfer,2,No,0,No,Yes,1
CUST_003297,30,57,87.36,5296.53,Month-to-month,DSL,Mailed check,4,Yes,0,Yes,No,0
CUST_003298,69,32,47.77,1394.09,Month-to-month,DSL,Electronic check,3,Yes,0,Yes,No,0
CUST_003299,48,6,20.24,118.02,Month-to-month,No,Mailed check,3,No,0,No,Yes,0
CUST_003300,63,30,54.45,1520.48,One year,DSL,Credit card,2,Yes,1,No,No,0
CUST_003301,54,71,90.48,6953.35,One year,Fiber optic,Mailed check,1,No,0,No,No,0
CUST_003302,33,18,59.31,1013.4,Two year,DSL,Credit card,2,No,0,Yes,No,0
CUST_003303,52,36,41.92,1589.6,Two year,DSL,Electronic check,2,No,0,Yes,Yes,0
CUST_003304,33,39,66.4,2648.96,Two year,Fiber optic,Electronic check,0,No,0,Yes,No,0
CUST_003305,24,24,95.23,2407.57,One year,Fiber optic,Electronic check,3,Yes,0,Yes,No,1
CUST_003306,32,32,31.94,1056.69,Month-to-month,Fiber optic,Bank transfer,4,Yes,0,No,No,0
CUST_003307,33,34,89.18,2903.29,Two year,Fiber optic,Mailed check,3,No,0,No,Yes,0
CUST_003308,25,35,86.73,3034.5,Month-to-month,DSL,Bank transfer,1,No,0,No,No,0
CUST_003309,19,52,57.07,2773.2,Month-to-month,Fiber optic,Credit card,2,Yes,0,No,Yes,0
CUST_003310,71,42,117.03,4651.32,Month-to-month,DSL,Mailed check,2,No,0,Yes,No,1
CUST_003311,47,4,109.47,404.97,One year,DSL,Electronic check,0,No,0,Yes,No,0
CUST_003312,40,1,51.62,55.5,One year,DSL,Bank transfer,3,No,0,Yes,No,1
CUST_003313,71,30,23.11,663.58,Month-to-month,Fiber optic,Electronic check,2,No,0,No,No,0
CUST_003314,30,66,50.83,3107.52,One year,DSL,Bank transfer,2,Yes,0,No,Yes,0
CUST_003315,40,3,40.47,115.12,Month-to-month,DSL,Credit card,4,No,0,Yes,Yes,1
CUST_003316,66,6,74.73,427.14,Month-to-month,Fiber optic,Mailed check,1,Yes,0,No,No,0
CUST_003317,54,49,111.87,5070.86,Month-to-month,DSL,Electronic check,1,No,1,Yes,No,0
CUST_003318,40,33,107.03,3671.52,Month-to-month,No,Bank transfer,1,No,1,No,No,1
CUST_003319,32,17,50.58,888.48,One year,Fiber optic,Electronic check,4,No,0,Yes,Yes,0
CUST_003320,20,15,62.86,959.74,Month-to-month,DSL,Electronic check,4,No,0,No,No,0
CUST_003321,22,48,23.65,1219.03,Month-to-month,No,Mailed check,4,No,0,No,No,0
CUST_003322,27,38,74.42,2575.68,Month-to-month,Fiber optic,Electronic check,2,Yes,0,No,No,0
CUST_003323,62,46,26.34,1237.57,One year,No,Electronic check,0,No,0,No,No,0
CUST_003324,54,21,113.86,2433.14,Two year,Fiber optic,Bank transfer,6,No,0,No,No,1
CUST_003325,42,38,106.69,4230.13,One year,Fiber optic,Mailed check,1,Yes,1,Yes,No,0
CUST_003326,62,62,41.42,2478.46,One year,Fiber optic,Mailed check,6,No,0,Yes,No,0
CUST_003327,27,23,89.94,2037.97,Two year,Fiber optic,Credit card,3,No,0,Yes,Yes,0
CUST_003328,30,29,76.8,2155.41,Month-to-month,Fiber optic,Electronic check,3,No,0,No,No,0
CUST_003329,40,12,100.14,1175.33,Month-to-month,DSL,Electronic check,4,Yes,0,No,No,1
CUST_003330,70,46,67.57,3195.28,Month-to-month,DSL,Credit card,3,No,0,No,No,0
CUST_003331,53,3,39.18,111.86,Month-to-month,DSL,Electronic check,0,Yes,0,Yes,Yes,0
CUST_003332,66,18,83.98,1622.9,Month-to-month,Fiber optic,Credit card,4,No,0,Yes,No,1
CUST_003333,32,52,28.03,1601.53,Month-to-month,DSL,Bank transfer,3,Yes,0,Yes,No,0
CUST_003334,66,2,78.46,154.6,Month-to-month,No,Mailed check,4,No,1,Yes,No,1
CUST_003335,22,72,41.27,3263.11,Month-to-month,DSL,Electronic check,2,No,0,No,No,0
CUST_003336,30,30,88.49,2645.2,Month-to-month,Fiber optic,Mailed check,5,No,0,Yes,No,1
CUST_003337,47,29,102.8,2694.9,Month-to-month,DSL,Credit card,5,No,0,No,No,1
CUST_003338,20,39,30.95,1304.2,Two year,Fiber optic,Electronic check,4,No,0,Yes,Yes,0
CUST_003339,66,47,60.03,2729.09,One year,No,Bank transfer,4,Yes,0,Yes,Yes,0
CUST_003340,67,34,93.35,2894.88,Month-to-month,Fiber optic,Credit card,4,No,1,No,No,1
CUST_003341,48,64,36.37,2180.74,Month-to-month,Fiber optic,Bank transfer,2,No,0,No,No,0
CUST_003342,35,70,76.65,5605.97,Month-to-month,Fiber optic,Electronic check,2,No,0,Yes,No,0
CUST_003343,23,15,87.18,1237.87,Month-to-month,DSL,Bank transfer,1,Yes,0,No,No,0
CUST_003344,53,51,55.48,2961.48,Month-to-month,Fiber optic,Bank transfer,5,No,0,Yes,Yes,0
CUST_003345,48,22,103.2,2420.97,Month-to-month,Fiber optic,Electronic check,1,No,1,No,Yes,1
CUST_003346,61,72,71.07,5536.73,Two year,DSL,Credit card,6,No,0,No,No,0
CUST_003347,52,19,82.7,1698.96,Two year,Fiber optic,Electronic check,1,No,0,Yes,No,0
CUST_003348,25,22,34.09,702.07,One year,Fiber optic,Credit card,2,No,0,Yes,No,0
CUST_003349,24,52,22.32,1174.22,One year,DSL,Electronic check,3,Yes,0,Yes,Yes,0
CUST_003350,62,57,25.07,1538.55,One year,DSL,Electronic check,4,Yes,0,Yes,Yes,0
CUST_003351,27,10,110.39,1047.16,One year,Fiber optic,Bank transfer,3,No,0,Yes,No,1
CUST_003352,71,41,108.26,4881.75,Two year,Fiber optic,Electronic check,1,No,0,No,No,1
CUST_003353,24,25,100.76,2638.09,One year,Fiber optic,Electronic check,3,Yes,0,Yes,Yes,0
CUST_003354,59,45,39.96,1954.18,One year,Fiber optic,Electronic check,3,No,0,Yes,No,0
CUST_003355,73,41,72.55,2862.02,Two year,DSL,Credit card,0,No,0,Yes,Yes,0
CUST_003356,43,71,99.61,6651.69,One year,DSL,Electronic check,3,No,0,No,Yes,1
CUST_003357,21,68,87.47,6482.84,Month-to-month,DSL,Bank transfer,1,No,1,Yes,Yes,0
CUST_003358,67,48,31.55,1448.26,Month-to-month,DSL,Bank transfer,3,No,0,No,No,0
CUST_003359,28,49,109.55,5801.97,Month-to-month,DSL,Mailed check,4,Yes,0,Yes,Yes,1
CUST_003360,48,65,36.07,2189.91,Month-to-month,DSL,Mailed check,2,No,1,Yes,No,0
CUST_003361,74,14,37.18,505.79,Month-to-month,Fiber optic,Electronic check,3,No,0,No,No,0
CUST_003362,60,53,110.1,5985.41,Month-to-month,Fiber optic,Credit card,1,No,0,No,No,0
CUST_003363,20,56,68.46,4149.58,Month-to-month,DSL,Bank transfer,2,Yes,0,No,No,0
CUST_003364,64,10,57.29,568.47,Two year,Fiber optic,Credit card,5,Yes,0,No,No,1
CUST_003365,27,64,75.37,4919.34,Month-to-month,DSL,Bank transfer,7,No,0,No,No,1
CUST_003366,60,51,118.14,5815.9,Month-to-month,Fiber optic,Credit card,3,No,0,No,No,1
CUST_003367,53,25,31.96,750.3,Month-to-month,No,Credit card,3,No,0,Yes,No,1
CUST_003368,34,35,95.69,3510.36,Month-to-month,Fiber optic,Mailed check,4,No,0,Yes,No,0
CUST_003369,42,36,53.43,2013.83,One year,DSL,Credit card,2,Yes,0,No,No,0
CUST_003370,24,67,31.7,2278.54,One year,DSL,Electronic check,1,No,0,No,Yes,0
CUST_003371,74,70,62.19,4049.17,Month-to-month,Fiber optic,Electronic check,4,No,0,No,No,0
CUST_003372,31,59,74.88,4027.91,Month-to-month,DSL,Mailed check,2,Yes,0,No,Yes,0
CUST_003373,35,47,40.6,1955.99,Month-to-month,No,Mailed check,2,Yes,0,No,No,0
CUST_003374,46,8,60.53,483.16,One year,Fiber optic,Mailed check,2,Yes,0,No,No,0
CUST_003375,56,66,83.57,5654.27,Two year,DSL,Mailed check,3,Yes,0,Yes,No,0
CUST_003376,46,10,77.64,735.84,Two year,Fiber optic,Mailed check,3,Yes,0,Yes,No,0
CUST_003377,46,13,92.32,1278.32,Month-to-month,Fiber optic,Credit card,1,No,0,Yes,No,0
CUST_003378,51,6,103.64,614.99,One year,Fiber optic,Electronic check,1,No,0,No,No,1
CUST_003379,66,69,60.91,4351.83,One year,No,Electronic check,0,No,0,Yes,Yes,0
CUST_003380,40,36,62.3,2105.99,Two year,No,Bank transfer,2,Yes,0,No,No,0
CUST_003381,65,17,69.67,1077.71,Month-to-month,DSL,Bank transfer,1,Yes,0,No,Yes,0
CUST_003382,62,6,76.64,446.78,Month-to-month,DSL,Credit card,4,No,0,No,No,1
CUST_003383,72,30,30.83,911.2,Month-to-month,DSL,Electronic check,1,Yes,1,No,No,0
CUST_003384,70,53,51.26,2678.51,Month-to-month,Fiber optic,Electronic check,3,No,0,Yes,No,0
CUST_003385,63,72,37.19,2538.11,One year,Fiber optic,Credit card,2,Yes,1,No,Yes,0
CUST_003386,32,40,58.59,2328.32,Month-to-month,DSL,Electronic check,1,No,0,No,No,0
CUST_003387,62,44,117.34,5168.9,Month-to-month,No,Bank transfer,3,No,0,Yes,No,1
CUST_003388,59,61,78.27,4570.51,Two year,DSL,Electronic check,2,Yes,0,Yes,Yes,0
CUST_003389,34,65,62.94,3953.67,Month-to-month,No,Mailed check,2,No,1,No,Yes,0
CUST_003390,56,21,76.59,1627.51,Two year,No,Credit card,2,No,0,No,No,0
CUST_003391,32,72,86.91,5687.81,One year,DSL,Mailed check,1,Yes,0,Yes,No,0
CUST_003392,47,38,63.5,2191.62,Two year,DSL,Electronic check,0,No,0,Yes,No,0
CUST_003393,63,67,64.77,4281.04,One year,DSL,Bank transfer,0,No,0,No,No,0
CUST_003394,28,9,90.14,740.3,Month-to-month,No,Electronic check,1,No,0,Yes,No,0
CUST_003395,37,8,26.09,219.01,Month-to-month,Fiber optic,Electronic check,0,Yes,0,No,No,0
CUST_003396,63,64,74.01,4818.89,Two year,No,Mailed check,4,No,0,Yes,No,0
CUST_003397,43,49,74.73,3314.83,Month-to-month,Fiber optic,Mailed check,2,No,0,Yes,Yes,0
CUST_003398,72,13,95.68,1201.42,Month-to-month,Fiber optic,Bank transfer,2,No,1,Yes,Yes,1
CUST_003399,18,65,118.26,7053.44,One year,No,Mailed check,5,Yes,1,Yes,No,0
CUST_003400,59,8,99.58,861.37,Month-to-month,Fiber optic,Mailed check,2,Yes,0,Yes,No,1
CUST_003401,64,50,70.38,3385.8,Month-to-month,Fiber optic,Electronic check,0,No,1,No,No,1
CUST_003402,70,15,36.95,541.19,Month-to-month,Fiber optic,Credit card,2,No,0,Yes,Yes,0
CUST_003403,26,6,78.83,500.14,Month-to-month,DSL,Electronic check,1,No,0,No,Yes,0
CUST_003404,74,59,103.43,5756.25,One year,DSL,Credit card,5,No,0,Yes,No,1
CUST_003405,40,62,113.24,6610.71,Month-to-month,DSL,Mailed check,4,No,0,No,Yes,1
CUST_003406,38,8,102.53,870.65,Month-to-month,Fiber optic,Mailed check,5,No,1,No,No,1
CUST_003407,38,7,38.9,274.1,Month-to-month,Fiber optic,Bank transfer,5,No,0,Yes,No,0
CUST_003408,54,45,91.26,3906.77,One year,Fiber optic,Mailed check,3,No,0,No,No,0
CUST_003409,55,3,108.02,301.88,Month-to-month,DSL,Bank transfer,4,No,0,Yes,Yes,1
CUST_003410,45,54,88.1,5034.76,Month-to-month,Fiber optic,Credit card,1,Yes,1,No,No,0
CUST_003411,22,66,88.58,5500.09,Two year,No,Credit card,3,No,1,No,No,0
CUST_003412,74,55,70.02,3844.26,Month-to-month,Fiber optic,Mailed check,0,Yes,0,Yes,No,0
CUST_003413,30,17,83.7,1334.69,One year,No,Bank transfer,2,No,0,No,Yes,0
CUST_003414,23,14,49.44,674.95,Month-to-month,DSL,Mailed check,3,No,0,Yes,Yes,1
CUST_003415,52,50,28.88,1323.83,Month-to-month,DSL,Bank transfer,0,No,0,No,Yes,0
CUST_003416,41,5,102.77,463.51,Month-to-month,Fiber optic,Electronic check,2,No,1,Yes,No,1
CUST_003417,53,39,114.31,4526.42,Two year,DSL,Electronic check,4,No,0,Yes,Yes,1
CUST_003418,67,33,105.68,3535.71,Month-to-month,Fiber optic,Mailed check,2,Yes,1,Yes,No,0
CUST_003419,23,54,53.39,2704.17,Month-to-month,Fiber optic,Electronic check,3,No,0,Yes,Yes,1
CUST_003420,34,15,29.35,413.6,Month-to-month,DSL,Bank transfer,4,No,0,No,No,0
CUST_003421,47,55,48.01,2784.81,Month-to-month,No,Electronic check,0,Yes,0,No,No,0
CUST_003422,62,51,104.28,5261.51,One year,DSL,Electronic check,1,Yes,0,No,No,0
CUST_003423,52,18,85.58,1572.49,Two year,Fiber optic,Bank transfer,1,No,0,Yes,No,0
CUST_003424,39,26,116.67,2899.87,Month-to-month,Fiber optic,Mailed check,1,No,0,No,No,1
CUST_003425,52,5,54.27,276.02,Month-to-month,Fiber optic,Credit card,5,No,0,No,No,0
CUST_003426,73,33,75.15,2439.4,Month-to-month,DSL,Electronic check,4,No,0,No,Yes,1
CUST_003427,45,19,99.0,1796.09,Two year,No,Electronic check,3,No,0,Yes,No,1
CUST_003428,68,9,43.4,394.79,Month-to-month,No,Electronic check,2,Yes,0,Yes,No,1
CUST_003429,62,41,116.41,4361.6,Month-to-month,Fiber optic,Mailed check,2,No,0,Yes,No,0
CUST_003430,35,41,79.24,3006.27,Two year,Fiber optic,Electronic check,1,No,0,No,No,0
CUST_003431,32,7,20.79,143.88,Two year,Fiber optic,Bank transfer,3,No,0,No,No,1
CUST_003432,61,14,22.52,303.17,Month-to-month,Fiber optic,Electronic check,2,Yes,0,Yes,Yes,0
CUST_003433,29,6,108.22,689.17,Month-to-month,Fiber optic,Credit card,3,No,1,No,Yes,1
CUST_003434,37,49,84.53,3890.64,One year,Fiber optic,Mailed check,1,No,1,Yes,No,0
CUST_003435,31,25,96.31,2231.51,Two year,No,Bank transfer,0,No,0,Yes,No,1
CUST_003436,52,6,98.4,539.24,Month-to-month,Fiber optic,Electronic check,1,Yes,0,No,No,1
CUST_003437,34,14,62.05,923.71,Month-to-month,DSL,Electronic check,3,Yes,0,Yes,No,0
CUST_003438,55,71,99.86,7600.82,Month-to-month,No,Mailed check,3,No,0,No,Yes,0
CUST_003439,71,19,113.75,2334.65,Month-to-month,DSL,Mailed check,4,No,0,No,Yes,1
CUST_003440,65,50,37.22,2005.03,Month-to-month,DSL,Bank transfer,1,Yes,0,Yes,Yes,0
CUST_003441,72,34,96.41,3523.08,One year,No,Electronic check,3,No,1,No,No,1
CUST_003442,19,14,50.78,778.44,Month-to-month,DSL,Electronic check,2,Yes,0,Yes,No,0
CUST_003443,43,23,52.15,1175.04,Month-to-month,DSL,Credit card,2,No,0,No,No,0
CUST_003444,30,2,61.28,126.44,Two year,Fiber optic,Electronic check,0,Yes,1,Yes,No,0
CUST_003445,70,54,106.37,5217.76,Month-to-month,No,Electronic check,0,Yes,0,Yes,No,0
CUST_003446,58,25,22.21,595.92,Month-to-month,DSL,Mailed check,2,Yes,0,Yes,No,0
CUST_003447,36,36,63.39,2120.09,Two year,Fiber optic,Electronic check,2,No,0,Yes,No,0
CUST_003448,50,12,88.0,1094.42,Month-to-month,DSL,Mailed check,0,No,0,Yes,Yes,0
CUST_003449,52,60,31.04,1797.74,Two year,Fiber optic,Bank transfer,7,Yes,0,Yes,Yes,0
